ID,human_tag
69016,0
10530,0
33590,0
10488,1
29497,0
54518,0
62994,0
14343,0
45715,0
59700,0
54182,0
27909,0
31860,0
20707,0
58957,0
59007,0
13336,0
33535,1
58527,0
57514,1
55071,0
20514,0
41113,0
1084,0
190,0
71940,0
77412,0
21557,0
50829,0
1639,0
61368,0
68847,1
43455,0
4535,0
75307,0
75824,1
3921,0
26185,0
66836,0
9424,0
49730,0
10678,0
15161,0
47046,0
21105,0
77139,0
22401,0
7192,0
19837,1
22564,0
61061,0
76588,0
10078,0
30778,0
18309,0
7094,0
73112,0
27125,0
45463,1
19649,0
40869,0
19239,0
41101,0
54927,0
16119,0
60340,0
43335,1
37729,0
67223,1
30373,0
23436,0
16922,0
44834,0
43740,0
41814,0
60052,0
62961,0
59778,0
72514,0
52796,1
2936,1
69647,0
23145,0
68770,0
4576,0
60248,0
39747,0
75180,0
36342,0
53099,0
24719,0
66071,0
33746,0
37624,0
46491,0
72914,0
16153,0
37167,0
69708,0
30761,0
73749,0
78821,0
24830,0
12715,0
415,0
62761,0
68646,0
44577,0
58686,1
53761,0
17822,0
14776,1
67869,0
65281,0
20201,0
44040,0
18248,0
40975,0
31132,0
33624,0
76779,0
21604,0
33074,0
8212,0
76744,0
40942,0
23712,0
49674,0
61815,0
51697,0
50065,0
17847,0
1303,0
77136,0
62381,0
6569,0
24548,0
55891,0
64831,0
77956,0
59934,0
22441,0
52473,0
6601,0
38908,0
309,1
12813,0
38998,0
23219,0
52308,1
17071,0
51013,0
48864,0
72015,0
30323,0
41640,0
44795,0
77712,0
33121,0
15861,0
48352,0
2408,0
13492,0
19799,0
77240,0
58376,0
50451,0
29460,0
57009,0
37125,0
32877,0
62308,0
18115,0
57290,0
62270,0
56693,0
72807,0
68853,1
18938,0
11203,0
32809,0
67228,0
75053,0
54939,0
78455,0
913,0
1026,0
23680,0
52551,0
32143,0
22495,0
30414,0
4837,0
25987,0
26714,0
48571,0
76015,0
11918,0
52403,0
37991,0
41699,0
58614,0
13389,0
19190,0
7261,0
57276,0
27432,0
65624,0
813,1
42662,0
35119,0
13602,0
59616,0
64398,0
48043,0
60737,0
38308,1
18268,0
8308,0
9392,0
46790,0
6803,0
65292,0
85,0
75794,0
63624,0
29542,0
45281,0
61343,0
68048,0
13036,0
27052,0
63138,0
71504,0
38425,0
8440,0
59614,0
6311,0
28067,0
62127,0
40086,0
3670,0
19143,1
45244,0
65345,0
7271,0
68961,0
55012,0
7958,0
906,0
30352,0
54736,0
6494,0
45824,0
69400,0
20781,0
53293,0
66394,0
24469,0
2803,0
22767,0
64495,0
3763,0
3799,0
77844,0
29152,0
17142,1
22236,0
20981,0
65403,1
67476,0
3388,0
43690,0
1772,0
11348,0
12378,0
47113,0
6471,0
18960,0
3255,1
11344,0
49640,0
28105,0
43364,0
2940,0
31977,0
8459,0
68743,1
21418,0
20180,0
18157,0
34216,0
62464,0
19676,0
51484,0
12437,0
67232,0
76397,0
29603,0
40654,0
45752,0
33788,0
8223,0
78836,0
52833,0
54667,0
15807,0
40798,0
63126,0
19807,0
66884,1
22887,0
23776,0
49697,1
3109,0
6461,0
45977,0
5703,0
9643,0
64906,0
21569,0
56886,0
12196,0
15704,0
33816,0
36550,0
53011,0
20298,0
34129,0
59722,0
75661,0
56379,0
33393,0
77262,0
19591,0
16613,0
72227,0
40878,0
52358,0
70189,0
32201,0
22850,0
36770,0
33896,0
63248,0
70763,0
50649,0
66257,0
59121,0
44075,0
29501,0
30663,0
2814,0
25948,0
26869,0
70406,0
37854,0
67730,0
62453,0
48524,0
4726,0
31049,0
31736,0
26720,0
52895,0
35277,0
34143,0
1515,0
50024,0
60153,0
54828,0
45952,0
36588,0
55861,1
49422,0
8659,0
17614,0
5151,0
22888,0
19064,0
6375,0
71182,0
16985,0
75049,0
17116,0
48503,0
2766,0
33482,0
75688,0
57161,0
5310,0
63674,1
76257,0
52825,0
36879,0
10626,0
8412,0
42425,0
6200,0
29486,0
39660,1
57697,0
54534,0
35154,0
35043,0
52594,0
69980,0
44056,0
73129,0
31134,0
56571,0
46390,0
72178,0
49750,0
5617,0
32298,0
51200,0
19384,0
78831,0
52801,0
51476,0
51939,1
11581,0
34179,0
18753,0
51352,0
62249,0
75732,0
52944,0
65219,0
35296,1
48751,0
13942,0
9209,0
45578,0
58356,0
754,0
38412,0
53943,0
39419,0
64741,0
49054,0
45142,0
57812,0
36097,0
9434,0
19838,0
7198,0
40646,0
7479,0
10383,0
30053,0
40593,0
70559,1
40690,0
48448,0
57425,1
58081,0
1800,0
66611,0
31176,0
38414,0
75115,0
15496,0
25171,0
70053,0
38623,0
11726,1
17267,0
14721,0
44190,0
62292,0
59188,0
6188,0
4765,0
72853,0
59593,0
60070,0
11548,1
52395,0
45443,0
12483,0
51360,0
21949,0
44192,1
76148,0
50993,0
6160,0
61483,0
41807,0
24341,0
21206,0
60289,0
67007,0
74006,0
54353,0
4983,0
73143,1
7245,0
36990,0
27384,1
17703,0
45259,0
12271,0
78761,0
57958,0
22480,0
23931,0
55888,0
28572,0
28399,0
9238,0
76589,0
2873,0
68726,0
210,0
11706,0
66820,1
74670,0
41352,0
48976,0
46517,0
74096,0
41595,0
27054,0
39625,1
44842,0
26842,0
34090,0
43111,0
28464,0
24417,0
66965,0
54038,0
35563,0
28570,0
12961,0
65998,0
20944,0
77771,0
77218,0
15741,0
62329,0
53092,0
75711,0
570,0
11790,0
58179,0
18200,0
22409,0
76904,0
26210,0
43799,0
18564,0
23231,0
16323,0
29880,0
23604,0
38680,0
69963,1
47983,0
67942,0
24940,0
46206,0
40298,0
55910,0
44070,0
43347,0
2960,0
36713,0
72817,0
72785,0
32861,0
8813,0
60415,0
8511,0
37928,0
56564,0
19107,0
66221,0
36595,0
45313,0
811,0
74816,0
36928,0
3935,0
13580,0
68238,0
58543,0
63035,0
57487,0
74930,0
4875,0
38025,0
52210,1
68789,0
61249,0
6383,0
30076,0
33022,0
72592,0
76575,0
75866,0
57000,0
58960,0
38064,0
34513,0
12090,0
16879,0
24013,0
35018,0
9788,0
75302,0
24349,0
11054,0
77557,0
22501,0
17104,0
12116,0
26300,0
32411,0
30416,0
63111,0
73473,0
20938,0
32384,0
64039,0
639,0
26999,1
32198,0
26837,0
21932,0
30794,0
77283,0
20508,0
71092,0
50210,0
9532,0
18052,0
73020,0
78532,0
15423,0
60003,0
52506,0
67130,0
40746,0
68189,0
45392,0
15434,0
47370,0
70127,0
77512,0
40438,0
25570,1
42471,0
37284,0
28957,0
36926,0
48162,0
66054,0
52893,0
69399,0
71654,0
66143,0
4724,0
24650,0
50426,1
74425,0
54801,0
74563,0
10167,0
9143,0
45334,0
43480,0
64642,0
27843,0
71542,0
29560,0
49614,0
51014,0
58071,0
59401,0
46597,0
27602,0
59082,0
21906,0
69584,0
25811,0
78739,0
38646,0
34753,1
60284,0
55701,0
8996,0
3479,0
60209,0
49914,0
69297,0
62574,0
47848,0
40112,0
43380,0
23924,0
48027,0
40633,0
39425,0
5469,0
76657,0
35694,0
40415,0
18756,0
13968,0
1811,0
29339,0
77068,0
30238,0
70224,0
27715,0
33489,0
12293,0
53632,0
32794,0
15182,0
75310,0
63832,0
41970,0
64307,0
10374,0
53233,0
17099,0
42202,1
68888,0
14738,0
50145,0
7144,1
32982,0
16602,0
22615,0
19621,0
31517,0
10225,1
33727,0
13853,0
39826,0
32105,0
78619,0
4598,0
51627,0
74165,0
71478,0
36572,1
51700,0
62971,0
40899,0
12212,0
2636,0
73475,0
2309,0
78081,0
38373,0
22832,0
70315,0
339,0
6300,0
48474,0
17413,0
18416,0
17575,0
51026,0
65683,0
27049,0
19828,0
4883,0
36234,0
67886,0
71031,0
61098,0
42210,0
33908,0
12808,0
9350,0
42379,0
49253,0
37154,0
78365,0
49340,0
59270,0
17330,0
42500,0
62295,0
19813,0
65262,0
42469,0
17159,0
58194,0
49111,0
73368,0
20794,0
4986,0
38129,1
5871,0
15319,0
68508,0
9646,0
33938,0
3690,0
56565,0
9304,0
15417,0
45024,0
56830,0
69153,0
37245,0
71140,0
942,1
34040,0
447,0
55643,0
67855,0
36203,0
45524,0
17193,0
1891,0
11382,0
21593,0
29948,0
4416,0
67736,0
1067,0
73717,0
73019,0
7762,0
41435,0
64403,1
75017,0
2983,0
25265,0
49556,0
37855,1
15359,0
24636,0
58223,0
39766,0
45576,0
53356,0
44475,0
34460,0
58687,0
6021,0
28197,0
21274,0
70550,0
40902,0
73220,0
30986,0
29059,1
50482,0
53265,0
47729,0
41073,0
55738,0
8987,0
3507,0
75580,0
29452,0
63500,0
46116,0
64343,0
20028,1
47576,0
55664,0
19394,0
5229,0
25760,0
68156,0
17074,1
13592,0
18208,0
68342,0
39136,0
66917,0
76836,0
74868,0
60764,0
46107,0
70944,0
50011,0
70312,0
37510,0
72412,0
44439,0
37474,0
44494,0
36979,0
13880,0
58635,0
74749,0
10104,0
2233,0
37142,0
7096,0
35567,0
57615,0
4291,0
5206,0
36430,0
30763,0
40428,0
58222,0
74412,0
58452,1
18749,0
23889,0
33172,0
36610,0
12706,0
77230,0
27599,0
16061,0
26987,0
45608,0
52707,0
2511,0
6257,0
35140,0
12659,0
53385,0
59727,0
52754,0
66354,0
68296,0
10533,0
25765,0
25988,0
68474,0
20385,0
77864,0
41135,0
76514,0
35479,0
1946,1
55978,0
3846,1
47458,0
25941,0
60763,0
17634,1
7847,0
13733,0
72077,0
18042,0
53636,0
59945,0
57805,1
35968,0
10992,0
59841,0
56942,0
63706,0
69018,0
10576,0
32417,0
58190,1
61049,0
62500,0
29222,0
72673,0
69517,0
23962,0
69703,0
16975,0
69587,0
70999,0
51250,0
29192,0
8138,0
23477,0
50850,0
52011,0
32737,0
38500,0
66139,0
6233,0
16091,0
74914,0
39497,0
1955,0
70729,0
3009,0
50935,0
68702,0
26123,0
1812,0
11911,1
68800,0
40567,0
42120,0
17007,0
270,1
77705,0
53412,1
39400,0
74598,0
39758,0
57246,0
46985,0
70723,0
29416,0
44655,0
76685,0
28972,0
51044,0
58257,0
61514,0
17688,0
29653,0
22943,0
75089,0
67840,0
72106,0
53881,0
34882,0
20332,0
30443,0
24391,0
46379,0
41591,0
76348,1
1867,0
7278,0
34297,0
43263,0
74935,0
57295,0
26619,0
23753,0
32068,0
30979,1
35039,0
58873,0
19289,0
27904,0
77450,0
49843,0
7603,0
38462,0
32666,0
195,0
47939,0
9853,1
48662,0
40638,0
26784,0
39336,0
12298,0
76040,0
28815,0
45027,0
23303,0
60010,0
18433,0
74491,1
55642,0
44181,0
49915,0
75203,0
57284,0
77544,0
17729,0
28299,0
64149,0
57630,0
74663,0
10552,1
13228,0
78889,0
27259,0
42239,0
27100,0
76301,0
12640,0
24601,0
14617,0
30134,0
73785,1
34579,0
61746,0
21736,0
8057,0
77196,0
35984,0
51320,0
32859,0
12618,0
5923,0
42618,0
38883,0
74301,0
55982,0
49671,0
6335,0
10518,0
14876,0
23825,0
56161,0
25346,0
43671,0
78686,0
62372,0
12371,0
2303,0
4412,0
7939,0
23138,0
56139,0
57484,0
49774,0
23417,0
71130,0
10415,0
13314,0
38562,0
20712,0
42822,0
68798,0
3366,0
17521,0
28248,0
61291,0
56214,0
5446,1
434,0
45848,0
18087,0
67896,1
36676,0
4482,0
705,0
32905,0
72540,0
64954,1
15922,0
1897,0
4190,0
14522,0
56190,0
2325,0
56603,0
24283,0
74855,1
49063,0
35861,0
30432,0
68733,1
43390,1
77657,0
1706,0
45008,0
70727,0
44183,0
2208,0
35523,0
40515,0
23635,0
49947,0
73291,0
55206,0
72490,0
71956,0
10983,0
49174,0
19636,0
65912,1
25693,0
35692,0
6667,0
54972,1
15934,0
75066,0
8130,0
48002,1
62484,1
42337,0
45091,0
13918,0
17024,0
53140,0
49156,0
15347,0
74167,0
43392,0
31085,0
45646,0
66011,0
60318,0
63256,0
40008,0
39931,0
78033,0
60387,1
25910,0
41277,0
53567,0
4178,0
19922,0
69913,0
39305,0
38616,0
34114,1
9493,0
49583,0
13399,0
60610,0
14438,0
35313,0
9771,0
52890,0
53550,0
76615,0
54473,0
13119,0
67790,0
27047,0
51817,0
20118,0
41046,0
46532,0
15723,0
27407,0
1885,0
7724,0
23413,0
2966,0
12688,0
31763,0
9831,0
77690,0
60641,0
22040,0
51555,0
29903,1
32502,0
31494,0
30490,0
33039,0
61903,0
50144,0
12609,0
66137,0
42899,0
24229,0
56402,0
27091,0
7347,0
15135,0
14145,0
26387,1
58656,0
39500,0
47218,0
19836,1
72837,0
51128,0
49538,0
25625,0
47061,0
35762,0
78769,0
59561,0
59663,0
27994,0
4756,0
41028,0
51850,0
77149,1
48131,0
72798,0
44108,0
12276,0
40686,0
28159,0
69266,0
49967,0
17389,0
60890,0
49578,0
54589,0
54339,0
43360,0
67311,0
13794,1
35868,0
14733,0
35561,0
75182,0
70105,0
26414,0
51818,0
72741,0
49508,0
44638,0
37071,0
43361,0
64429,0
47097,0
43672,0
68460,0
8989,0
54160,0
60469,0
29058,0
23882,0
74315,0
55053,0
62217,0
24034,0
52593,0
10041,0
73367,0
69200,0
10777,0
1112,0
8242,0
77896,0
51926,0
9265,0
64671,0
50070,0
64512,0
29057,0
17261,0
623,0
1438,0
63543,0
9995,0
26971,0
72318,0
5596,0
7676,0
33842,0
41617,0
25542,0
36028,0
6838,0
9057,1
27281,0
43937,0
51628,0
28222,0
69209,0
17000,0
16043,0
39294,1
67126,1
58300,0
30771,0
32792,0
25738,0
15104,0
38689,0
25199,0
35447,0
65709,0
74642,0
28133,0
72397,0
53078,0
27775,0
46039,0
63326,1
45331,0
46671,1
44539,0
22121,0
33500,0
4622,0
51317,0
52412,0
5475,0
49777,0
69376,0
13697,0
45294,1
51825,0
49183,0
52538,0
34303,0
62091,0
47793,0
24947,1
4748,0
13066,0
75010,0
46397,0
65647,0
13159,0
34648,0
9851,0
20926,0
76644,0
72947,0
66525,0
54576,0
19185,0
2390,0
175,0
55966,0
31652,0
48779,0
2153,0
72794,0
48008,1
56012,0
37364,1
21438,0
62625,0
43593,0
56362,0
72788,0
47519,0
8754,0
39211,0
56029,0
18782,0
25942,0
28986,0
32547,0
1786,0
8207,0
26205,0
64765,0
77868,0
69228,0
30513,0
66220,0
26249,0
43363,0
28654,0
32941,0
7230,0
18258,0
5416,0
77730,0
31489,0
74944,0
74731,1
361,0
89,0
74347,0
54223,0
45830,0
33916,1
19243,0
47521,0
9481,0
20625,0
22820,0
76033,0
31932,0
41883,0
3937,0
45503,0
56092,0
30477,0
51401,0
36891,0
25687,0
65721,0
7598,0
46626,0
19592,0
56614,0
38720,0
21504,0
11755,0
65225,0
42606,0
6549,0
71177,0
29252,0
50984,0
75427,0
66120,0
19275,0
72856,0
40923,0
247,0
52946,0
59603,0
62735,0
69197,0
26741,0
18073,0
32801,0
18004,0
13475,0
77676,0
45159,0
18583,0
60059,0
73107,0
10663,0
53886,0
35683,0
14081,0
66594,0
10671,0
21342,0
50330,0
36174,0
33720,0
70345,0
35533,0
15125,0
20019,0
1745,0
26130,0
67310,0
49559,0
64355,0
64964,0
52769,0
21964,0
39668,0
41025,0
9662,0
31917,0
60524,0
27224,0
36991,0
49104,0
45197,0
31484,0
12785,0
33005,0
46658,0
38687,0
70952,1
52228,1
77694,0
43936,0
13017,0
71033,1
2764,0
6100,0
77279,1
22301,0
70811,0
50282,0
25325,0
43181,0
39600,0
52487,0
71211,0
1314,1
38530,0
67823,0
38451,0
53573,1
51145,0
34019,0
64340,0
8070,0
13632,0
62420,0
34507,0
75382,0
5029,0
41792,0
7016,0
78557,0
9835,0
67620,0
58173,0
60380,0
70123,0
19264,1
70660,0
23645,0
40114,0
78754,0
40291,1
54007,1
2301,0
35980,0
48333,0
66842,0
76558,0
7075,0
20150,0
13966,0
60210,1
71721,1
32902,0
45238,0
42193,0
50129,0
63971,0
50477,1
35732,0
48421,0
10313,0
59807,0
15592,0
21059,0
1237,0
51823,0
590,0
47646,0
4785,0
17913,0
11536,0
2894,0
7210,0
42625,0
32638,0
9133,0
45470,0
77731,0
21853,0
46221,0
1283,0
13310,0
35993,0
39579,0
30304,0
39812,0
4056,1
49801,1
6186,0
73513,0
45040,0
72665,0
69295,0
33429,0
16612,0
22266,0
1005,0
63369,0
71962,0
13983,0
37902,0
18468,0
50429,0
26181,0
51235,1
298,1
5088,0
28219,0
41041,0
3617,1
67714,0
29749,0
15766,0
55659,0
63449,0
71630,0
20103,0
28042,0
34008,0
25702,0
6106,0
28140,0
37481,1
22209,0
69367,1
24415,0
15436,0
50296,0
71874,0
62378,0
78622,0
5877,0
1944,0
46844,0
12540,0
7750,0
53738,0
18188,0
65168,1
42204,0
39379,0
26983,0
54163,0
352,1
11685,0
24440,0
77869,0
37974,0
45937,0
19476,0
54299,1
36598,0
38985,0
46576,0
5413,0
75229,1
62370,0
12812,0
25759,0
10067,0
41319,0
77531,0
23391,0
11727,0
73105,0
17474,0
15141,0
62126,0
4163,0
52557,0
65852,0
18549,0
33115,0
14184,0
58310,0
22302,0
10371,0
40383,0
74721,0
33037,0
49208,0
29197,0
69832,0
34737,0
69948,1
59515,0
28039,0
57643,0
20646,0
75137,0
1915,0
4778,1
44799,0
28472,0
45853,0
16215,0
78886,0
49317,0
4337,0
9842,0
38541,0
4134,0
69283,0
14481,0
73354,0
23172,0
78233,0
75702,0
20023,0
39428,0
51092,0
74942,0
60443,0
39444,0
44967,0
43645,0
54521,1
47924,0
43963,0
67052,0
51076,0
75199,0
72503,0
76996,0
692,0
40991,0
36759,0
26027,0
2266,0
5038,0
61995,0
68337,0
41202,0
27672,0
53687,0
42572,0
48320,1
48710,0
3506,0
49652,0
38515,0
45513,0
39496,0
30164,0
62238,0
14158,0
72989,0
35935,0
29787,0
62205,0
60041,0
25259,0
64822,0
25013,0
42735,1
15156,0
68106,1
60939,0
52194,0
60193,0
72304,0
10303,0
75942,0
12991,1
69567,0
37038,0
23246,0
58620,0
52118,0
30090,0
68233,0
58899,0
38153,0
58541,0
37650,0
5369,0
39777,0
44441,0
12988,1
39865,0
70311,0
6959,0
27707,0
45260,0
3437,0
27767,0
7793,0
263,0
50858,0
16252,1
44928,0
27279,0
75528,0
14996,0
65816,0
58294,0
68582,0
52724,1
75268,0
34629,0
7296,0
40935,0
31555,0
40549,0
21846,0
14611,0
62342,0
18287,0
45972,0
43134,0
16988,0
16959,0
23995,0
25462,1
66871,0
64949,0
50241,0
17664,0
69810,0
16466,0
30240,0
51775,0
15172,0
37365,0
36888,0
64774,0
62703,0
47341,0
65717,0
13401,0
65087,0
36003,0
60100,0
62856,0
9934,0
58568,0
77592,0
10876,1
72357,0
26551,0
77810,1
4929,0
27244,0
34189,1
5263,1
53874,0
53256,1
13979,0
31414,0
12017,0
61276,0
30893,0
37751,0
27239,0
59468,0
11083,0
46117,0
21611,0
48621,0
50303,0
49760,0
29498,0
58632,0
43182,0
73290,1
9050,0
17568,0
10178,0
11522,1
71541,0
45240,0
53524,0
60838,0
25101,0
56403,0
51241,0
19302,0
43842,0
41839,0
77984,0
12439,0
54430,0
61391,0
73104,0
16962,0
9678,0
12160,0
54819,0
76048,0
6889,0
72812,0
14950,0
47385,0
107,0
31884,1
10995,0
733,0
42032,0
66857,0
35145,0
61996,0
70883,0
62807,0
41603,0
42415,0
24484,0
68266,0
648,0
58730,0
49957,0
35175,0
27734,0
62700,0
40919,0
33318,0
24558,0
10781,0
30385,0
12635,0
42427,0
74012,0
44983,0
14484,0
15369,0
7108,0
54419,0
34130,0
62627,0
64474,0
2975,0
70587,0
69848,0
72637,0
39205,0
60449,0
21713,0
31457,0
33658,0
29716,0
18249,0
56018,0
29515,0
27192,0
59745,0
63478,0
72312,1
42383,0
18,0
63349,0
46058,1
10909,0
68966,0
46328,0
28226,0
52956,0
66365,0
66676,0
67459,0
12692,0
74994,0
29564,0
38565,0
78215,0
56365,0
38388,0
36299,0
62160,0
58027,0
15512,0
66393,0
78827,0
50513,0
41038,0
43268,0
53332,0
50997,0
4119,0
33743,0
62863,0
70564,0
55213,0
1861,0
33882,0
25502,0
47684,0
55102,0
53909,0
1426,0
23567,1
36520,0
8260,0
68322,0
27241,0
63839,0
64767,0
26278,0
19993,0
60699,0
54645,0
67698,0
56315,0
63687,0
9949,0
40121,0
1625,0
19553,0
25331,1
59404,0
75555,0
51329,0
3553,0
25782,0
69681,0
31218,0
72768,0
31503,0
35709,0
69175,0
65954,0
32803,0
61953,0
64653,0
2979,0
56098,1
645,0
33128,0
27901,0
49370,0
37822,0
13748,0
63388,0
38904,0
56700,1
53309,0
70051,0
32119,0
7544,0
56776,0
37499,0
13068,0
74113,0
65836,1
25202,0
15542,0
23681,0
78397,0
40936,0
9441,0
45483,0
24216,0
10410,0
14564,0
71893,0
74054,0
53481,0
22044,0
47427,0
25400,0
46595,0
22326,0
7058,0
15743,0
36455,0
48148,0
59730,0
55336,0
37268,0
60493,0
62039,0
61532,0
62756,0
29489,0
33094,0
2192,1
27846,1
15582,0
23951,0
5251,0
34964,0
28235,0
51832,0
20583,0
7813,0
41209,0
17774,0
68201,0
33288,0
42249,0
42581,0
61244,0
51955,0
32151,0
21215,0
43416,0
26525,0
40411,0
28447,0
57150,0
38563,0
53955,1
32144,0
4073,0
41884,0
16048,0
67243,0
47254,0
75714,0
8177,0
48548,0
569,0
55479,0
56216,0
30516,0
1487,0
49675,0
31916,0
66729,1
45401,0
1732,0
28846,1
71743,0
21664,0
21494,0
57963,0
4892,0
35010,0
58181,0
60786,0
56934,0
4153,0
66893,1
74269,0
28531,0
27029,0
27637,0
44989,0
32318,0
44452,0
44614,0
24176,0
74997,0
43015,0
73069,0
58369,0
61047,0
53122,0
62371,0
14829,0
8288,1
47052,0
62424,0
37622,0
72146,0
5497,0
23404,0
35817,0
47530,0
19766,0
19814,0
12409,0
13419,0
55980,1
32858,0
48377,0
48387,0
21060,0
17684,0
21331,0
10710,0
71981,0
35457,0
4194,0
29322,1
32848,0
5568,0
67024,0
47256,1
69693,0
45486,0
28490,1
10076,0
3513,0
52323,0
57140,0
37720,0
25042,0
50726,0
25398,0
63307,0
53076,0
9343,0
40618,0
57536,0
42567,0
39198,0
61171,0
23926,0
65947,0
50397,0
76382,0
47401,0
34037,0
3045,0
19033,0
23330,0
71498,0
59877,0
41056,0
63702,1
59622,0
54455,0
43046,0
36083,0
34549,0
16054,0
6351,0
21144,0
15667,0
18402,0
71763,0
40359,0
15006,0
16207,0
47091,0
22526,0
51327,1
1793,0
60771,0
69478,0
12251,0
37078,0
32412,1
66693,0
31127,0
14687,0
66445,0
31511,0
38345,0
72512,0
32362,0
15231,0
70101,0
34267,0
46838,0
28899,0
30180,0
68215,0
55187,0
44348,0
23758,1
51246,0
31978,0
51914,0
44357,0
7143,0
58353,0
64928,0
28196,0
7559,0
38751,0
20202,0
58315,0
38276,0
37823,0
56102,0
54081,0
55449,0
54768,0
26620,0
62234,0
48867,0
69431,0
74253,1
33899,0
63607,0
6827,0
7869,0
20196,0
62090,0
41598,0
57430,0
2087,1
8898,0
55892,0
74764,0
57842,0
45297,0
58898,0
46151,1
46420,0
50234,0
12449,0
47757,0
1022,0
48647,0
17527,0
21170,0
60292,0
27681,0
64577,0
76699,0
43766,0
6599,0
61106,0
60087,1
5616,0
72497,0
39478,1
28658,0
14026,0
25524,0
10937,0
22854,0
2902,0
73825,0
71253,0
4948,0
47026,0
60372,0
60851,0
35317,0
45887,0
30664,0
13099,0
75001,0
60753,0
32108,0
36567,0
33324,0
54275,0
66051,0
63606,0
6171,0
72207,0
64472,0
22004,0
70622,1
1699,0
35655,0
78340,0
71094,0
34279,1
68287,0
51854,0
50236,0
71502,0
56976,0
38996,0
21692,0
25956,0
5119,0
77638,0
51730,1
23353,0
62330,1
61890,0
44091,0
54329,0
63593,0
33159,0
70596,0
77722,0
30389,0
57682,0
56754,0
77060,0
73854,0
31549,0
40575,0
24050,0
34524,0
45489,1
3914,0
54104,0
10093,0
25615,0
29541,0
16148,0
45934,0
65875,0
61371,0
42792,0
22387,1
71889,0
50851,0
8942,0
48701,0
36257,0
68374,0
69556,1
72422,0
42170,0
41404,0
46927,0
26542,0
5345,0
41177,0
60008,0
42570,0
18021,0
52963,0
26613,0
12928,1
29595,0
22188,0
2058,0
27646,0
38763,0
56572,0
29210,1
35124,0
55345,0
41068,0
10177,0
51232,0
41555,0
23959,0
64619,0
63960,0
10130,0
26811,0
51943,0
43867,0
67398,0
54241,0
31534,0
23841,0
7540,0
36219,0
22661,0
56468,0
19675,0
67682,0
9308,1
59494,0
47981,0
41546,0
29294,0
11453,0
65401,0
74630,0
53341,1
12831,0
56067,1
42675,1
48999,0
47801,0
67138,1
27807,0
60239,0
22926,0
39015,0
43216,0
2765,0
68436,0
75337,0
31612,0
65515,0
50572,1
58180,0
34545,0
47677,0
17838,0
19325,0
39534,0
75035,0
62580,0
25481,1
74832,0
40250,0
53969,0
4894,0
6830,0
13822,0
6379,0
45337,0
7424,0
55541,0
61807,0
27708,1
22658,0
26404,0
579,1
1263,0
16841,0
21283,0
17714,1
44846,1
24587,0
55564,0
72406,1
59357,0
45194,1
38960,0
51159,0
17570,0
51764,0
25009,0
62061,0
3281,0
29600,0
15531,0
68109,0
2411,0
17205,0
58803,0
9200,0
43828,0
38677,0
66908,0
73436,0
51467,0
70472,0
30185,0
71628,0
24584,0
67907,0
29529,1
23634,0
11174,0
75852,0
16557,0
60490,0
15661,0
40617,0
68458,0
37188,0
22365,0
17734,1
18099,0
51760,0
46501,0
22045,1
25606,0
29976,0
17586,0
31807,0
47578,1
24411,0
6893,0
57879,0
47234,0
58198,0
38863,0
60138,0
21597,0
62148,0
27858,0
52112,0
12754,0
77591,0
13479,0
32130,1
8714,0
19777,0
32618,0
9637,0
63379,0
70240,0
32171,0
2704,0
63604,0
26385,0
1778,0
38636,0
44894,0
63339,0
48082,0
2980,0
43152,0
77610,0
50761,0
36482,0
64634,0
49621,0
32671,0
42838,0
1179,0
16890,0
62272,0
24550,0
592,0
47797,0
25937,0
28600,0
70884,0
60242,0
24608,0
48513,0
52336,0
68707,0
22704,0
74202,0
52709,0
7565,0
36669,0
13254,0
17642,1
70833,0
52823,0
55009,1
283,0
64159,0
2490,0
47492,0
20903,0
16902,0
26893,0
59845,0
54208,0
40376,0
24093,0
67256,0
44402,1
71757,0
71147,0
60995,0
59444,0
38712,1
32650,0
32585,0
17549,0
73796,0
45273,0
65757,0
56622,0
8609,0
56662,1
58835,0
48026,0
49660,0
73371,0
56969,0
2598,0
61964,0
78005,0
71515,0
21086,0
31533,0
56307,0
51219,0
7928,0
1347,0
76130,0
71880,0
28627,0
52050,0
73985,1
62809,0
27579,0
31252,0
30480,0
45624,0
40647,0
18182,0
1343,0
38367,0
12185,0
59135,0
31065,0
48787,0
56002,0
60915,0
57670,0
71554,0
46271,0
20516,0
16492,0
5193,0
21914,0
29265,0
53160,0
22959,0
36254,0
14651,0
77501,1
37198,0
59093,0
29522,0
72413,0
50998,0
10687,0
8699,0
56189,1
46176,1
18171,1
4253,0
77533,0
31004,0
76341,0
72056,0
34089,0
3068,0
49951,0
20928,0
33586,0
28929,0
64173,0
52912,0
43754,0
15315,0
56893,0
64941,0
75806,0
75119,1
7917,0
29050,0
40084,0
18524,0
66568,0
48325,0
30921,1
21180,0
23120,0
15292,0
25700,0
76668,0
28458,0
72024,0
28257,1
49515,0
75525,0
73429,0
77885,0
74109,0
3952,0
9500,0
8840,1
21780,0
24167,0
29724,0
70759,0
76399,0
57819,0
42407,0
7243,1
8305,0
55568,0
8784,1
67045,0
65879,0
51851,0
33618,0
65661,0
38670,0
61970,0
12915,0
1713,0
44448,0
12283,0
53133,0
51998,0
29521,0
30398,0
62007,0
71360,0
46226,0
76560,0
15825,0
68036,0
23911,0
7268,1
37552,0
74530,0
60278,0
